baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSMUSG000000077770	467.707982403711	0.610637320502956	0.0524498727165181	11.6423031911505	2.51140684012623e-31	1.76725673021205e-29	Trappc2b
ENSMUSG00000102275	11.5432878490116	5.13408450583728	0.613388622216343	8.37003543901157	5.76009079567323e-17	1.11562027718891e-15	Gm37144
ENSMUSG000000422714	898.95497982847	0.576116845027091	0.0552846540407661	10.4209179748556	1.99022875912676e-25	8.19467438003251e-24	Nxt2
ENSMUSG00000020309	236.038770253408	0.812257962672514	0.0686428659464921	11.8331009562695	2.63234015987097e-32	2.05315398756765e-30	Chac2
ENSMUSG000000204587	9182.50025156297	0.52755800706141	0.0591760658807072	8.91505711320708	4.87564898719093e-19	1.17035907840152e-17	Rtn4
ENSMUSG000000302562	1690.77591985228	1.14208964443827	0.0699681246262113	16.3229992305728	6.77248833305959e-60	4.33153303808418e-57	Bhlhe41
ENSMUSG00000032397	409.245357656787	0.606768783587971	0.0609879165160501	9.94900003557735	2.54729850991781e-23	8.81175461706065e-22	Tipin
ENSMUSG000000729555	72.5341617216955	0.948275987721526	0.132942171700956	7.13299606579771	9.82073650508721e-13	1.24900847261562e-11	Tmsb15l
ENSMUSG00000020116	541.863831396596	0.603059208150042	0.0525421593198977	11.4776251291535	1.70910633764076e-30	1.09798637284908e-28	Pno1
ENSMUSG00000121607	84.1184155611868	1.52635836601849	0.182550760055821	8.36128190072592	6.20404036190204e-17	1.19677269206369e-15	Nlgn4l
ENSMUSG000000789741	175.267054424836	0.526165514943288	0.0727204591753085	7.23545369364145	4.63975431869907e-13	6.0775119777762e-12	Sec61g
ENSMUSG000000324104	392.077431395016	0.554332063839331	0.0485650380666226	11.4142207214764	3.55072059435839e-30	2.23129452895696e-28	Xrn1
ENSMUSG00000043165	110.68755519491	1.54781039324882	0.191785906735417	8.07051164288176	7.00041878918503e-16	1.22928037322474e-14	Loricrin
ENSMUSG000000451934	1448.08097054178	0.558018911926014	0.0778566267704034	7.1672628917201	7.65120222566061e-13	9.80014469322377e-12	Cirbp
ENSMUSG000000513559	547.182199193069	0.578995741309125	0.0446017426042178	12.9814600843504	1.55880346048145e-38	2.00285367839807e-36	Commd1
ENSMUSG000000157493	1697.87882687336	0.53961503811524	0.0422899089911753	12.7599006710523	2.74550947585568e-37	3.18623017034686e-35	Anp32e
ENSMUSG00000025362	2242.83498034307	0.771004340349592	0.0670511763738521	11.4987444224806	1.33848287392436e-30	8.7353459397771e-29	Rps26
ENSMUSG00000142880	53.1438791882492	1.43691095057329	0.206421793352885	6.96104285905918	3.37762987372419e-12	4.05048189148567e-11	ENSMUSG00000142880
ENSMUSG000000311972	1126.80990750138	0.674060610946445	0.0532415964162539	12.6604132166981	9.79822471283457e-37	1.08462579023112e-34	Vbp1
ENSMUSG00000069516	329.513818448832	1.35527544318607	0.155906264329264	8.69288638924614	3.53345669276557e-18	7.73356783836395e-17	Lyz2
ENSMUSG000000386073	1157.23283572511	0.55326385482731	0.0751882533991718	7.35838152656708	1.8615336415448e-13	2.53798198660829e-12	Gng10
ENSMUSG00000037166	315.340325021517	0.809000771116459	0.0984826026624966	8.2146566931109	2.12772095961552e-16	3.91546911372725e-15	Ppp1r14a
ENSMUSG000000465671	286.156618371129	0.635515211330482	0.055766228476334	11.3960586665849	4.37479732080612e-30	2.73125903883125e-28	Rlig1
ENSMUSG000000199431	8407.02905173661	0.576159389240785	0.0540353685224564	10.6626345853705	1.52223123531579e-26	6.93217360500376e-25	Atp2b1
ENSMUSG000000320971	640.625155134087	1.31907028106333	0.10317316069129	12.7850137790213	1.98827567221554e-37	2.35492025193561e-35	Ddx6
ENSMUSG00000020018	531.071772848268	0.730526973654863	0.0597744176312362	12.2213984276965	2.38938753119604e-34	2.1762329916251e-32	Snrpf
ENSMUSG000000202489	509.828113633609	0.747398615840416	0.0634232002969039	11.7843094063625	4.70258739185377e-32	3.59005749933537e-30	Nfyb
ENSMUSG000000398415	306.556516103125	0.945930450248756	0.0903438448747833	10.4703364303325	1.18222090303146e-25	5.00374997208064e-24	Zfp800
ENSMUSG00000007836	384.510838505042	0.830497403179312	0.0861115343844975	9.64443856581453	5.18943800357516e-22	1.60772029258231e-20	Hnrnpa0
ENSMUSG000000298153	253.489914951331	0.531923918551617	0.0620288679979337	8.57542521281117	9.87213845563664e-18	2.06640012284857e-16	Malsu1
ENSMUSG000000243975	137.731006001675	0.722770976295892	0.104845750062717	6.89366021859299	5.43748135094698e-12	6.38814004333611e-11	Aif1
ENSMUSG000000642027	56.4752284110145	0.928776904000355	0.116321254629541	7.98458464842317	1.40996241471507e-15	2.39693610501563e-14	Spata6l
ENSMUSG000000198766	243.295807728675	0.713328148413102	0.0932029606507616	7.65349237226481	1.95593245822721e-14	2.94731372147839e-13	Pkib
ENSMUSG00000016984	139.187068971838	0.718174445983924	0.0986208300071156	7.28217807467354	3.28473085919771e-13	4.36664382718565e-12	Etaa1
ENSMUSG000000230687	562.163870974761	0.508326708358078	0.0559938202995278	9.0782644520214	1.10319848959132e-19	2.8273513560933e-18	Nus1
