gene_names	male_24m_1	male_24m_2	male_24m_4	male_24m_7	male_3m_3	male_3m_5	male_3m_6
ENSMUSG00000103494	Gm37410	0.402288454116789	0.861806103844071	1.65453411156611	-1.45793456020539	-0.126162075208786	1.35071511383796	-1.68695422882649
ENSMUSG00000057715	A830018L16Rik	0.415110163675731	1.19355496688462	1.57939344792578	-0.223097840893463	1.16027321275139	1.4889820455047	0.216527960583512
ENSMUSG00000103561	Gm38069	1.04340847913256	1.32876625464192	1.30564420856905	1.25998038925224	1.33964028735944	1.64023474242786	0.0104057077749751
ENSMUSG00000016918	Sulf1	2.13158893111383	1.40264161059188	2.11081507864199	1.17306259873502	1.24083122794273	2.58627037358962	2.53626672957736
ENSMUSG00000025938	Slco5a1	0.911771247231453	1.27187667150998	2.15733612860005	-0.141006367631658	0.770282194855412	1.82596352088891	0.472494839856608
ENSMUSG00000005886	Ncoa2	1.82892254662213	2.44542480089344	2.50330977321923	2.76335012344585	1.54809408973765	2.8487699561311	2.97789341659951
ENSMUSG00000103506	Gm38376	1.39202902720444	1.26169783222391	1.24045695971672	0.437615715685734	0.809128184432627	1.57477326143504	0.664925962991155
ENSMUSG00000104170	Gm37702	-0.220739356567993	1.42531728394426	1.74165620797312	0.667635553276494	0.866561362099429	1.69370704933321	-0.598121209400606
ENSMUSG00000103085	Gm38120	0.603504230139638	0.054502148377825	2.00030199316328	0.882872385394027	1.16253440771477	2.15682650435138	1.12541484611796
ENSMUSG00000102664	Gm38380	1.43935142687372	1.42434880098401	2.1398157195964	0.839332297852884	1.13588871302562	1.7470253048784	1.64880306739971
ENSMUSG00000025935	Tram1	6.80426761763285	6.35418890143231	6.81493042614867	7.69414981661794	5.0023446423105	7.5918102227171	7.47172686982875
ENSMUSG00000025937	Lactb2	3.09263033314705	2.80850471543866	3.47879293912335	3.49915269822708	1.74908584824189	3.42648245522818	3.41545716419595
ENSMUSG00000067813	Xkr9	-1.47415858902081	1.63551896556568	2.1950203076474	0.978292428389491	1.34954409432544	1.44231442051012	-0.438538104804927
ENSMUSG00000134219	ENSMUSG00000134219	0.278695682263894	1.28957210410841	1.39962590066077	-0.718425438131352	0.0779072709019317	1.22738881101461	-0.580125285824387
ENSMUSG00000102166	Gm36947	0.396828016131092	0.76483195984876	1.85295334077243	-1.25092791422988	0.899539436680662	2.07800982602598	-0.779042840324173
ENSMUSG00000104209	Gm37400	-1.42249469538486	0.716985523127615	-0.233505811205625	-1.22173061541788	0.179279162271008	1.02580398740601	-1.55278211258628
ENSMUSG00000025932	Eya1	1.95503968956118	1.20077380532816	2.28678587469843	1.26482146805977	1.38464493552409	2.5855645056788	1.84950473161419
ENSMUSG00000054493	Gm9947	0.464569262703286	0.660394785051853	0.747211952645845	-0.990433363198118	0.403024882788049	1.34815877153602	-1.16490695802053
ENSMUSG00000103492	Gm37412	0.254467385606524	0.986885617469913	1.78944836762703	-1.22085623467781	0.618861691030396	1.92767882531994	-0.558344408099526
ENSMUSG00000032769	Trpa1	1.16688398685777	1.00488158240414	1.78290650334011	1.09883391490675	0.123468843039966	1.97011852892596	-0.828094302428386
ENSMUSG00000092083	Kcnb2	-0.0422206727805765	1.03550844355554	1.6182558639502	-0.376722865814422	1.24777850905856	1.48217475465565	0.269334306767579
