gene_names	male_24m_1	male_24m_2	male_24m_4	male_24m_7	male_3m_3	male_3m_5	male_3m_6
ENSMUSG00000102693	4933401J01Rik	1.30615162622455	2.09458732746263	2.77492614837156	0.17982947223528	1.07609430885375	2.21965625650427	0.567994279921852
ENSMUSG00000051951	Xkr4	1.02731686235322	1.52116330092611	1.53088978555988	-0.746365153910826	0.773329463321335	1.93319203616164	0.102049481799337
ENSMUSG00000103377	Gm37180	0.0987392089892936	1.12139379687837	0.933334768624551	-0.843458674774801	-0.508889856134235	1.93658841150386	-0.0839132908483542
ENSMUSG00000104017	Gm37363	0.596912310651959	1.22423264405737	2.08697064847393	-0.43717804181416	1.46911942451216	1.91819780546376	0.613802772709018
ENSMUSG00000103025	Gm37686	1.87527018217904	1.86107403409152	2.54494805519309	0.202669422979145	2.50056076884996	2.2457476215381	0.978795754297636
ENSMUSG00000103201	Gm37329	1.35838958142058	1.71563771903571	2.33128503231305	0.102567998030246	1.27460372675521	2.94629119957018	0.271969675723359
ENSMUSG00000103161	Gm38148	0.132448368534206	0.610147348970944	0.377614276965563	-0.10449358757096	0.0822025984963481	1.36104764851932	-0.0410665722470362
ENSMUSG00000102331	Gm19938	1.37140010394201	0.934459493798329	2.22843045982174	0.683497003593008	0.777846923146267	1.90034846724335	0.61553653321063
ENSMUSG00000142494	ENSMUSG00000142494	1.10408909232356	3.02019093747665	2.63706102423348	-0.17372326216422	2.19855373153962	2.19156157184236	0.709679392370262
ENSMUSG00000102343	Gm37381	0.705962445833407	2.27582466568821	1.95050659263691	-0.100303334471249	0.589410339244107	1.08474153217362	0.900888002642265
ENSMUSG00000025900	Rp1	0.516825707771041	1.31694797091163	1.55482300490497	-0.318704743252738	0.88545489396116	1.37628258689961	-0.797376911453515
ENSMUSG00000135717	ENSMUSG00000135717	-0.854741204181849	1.1090207143317	1.2811305427274	-2.2844631253327	0.690278706818408	1.54592463872616	0.228972156850322
ENSMUSG00000025902	Sox17	2.42793108961032	1.47449238500491	1.9510663529929	0.695484886965971	0.491434656049357	2.00451420212326	1.95569327771098
ENSMUSG00000104238	Gm37587	1.29118537212743	1.16445793986153	1.77343299313858	-0.0702726826093318	0.00946845350607362	0.920950586766835	0.539084891215481
ENSMUSG00000104328	Gm37323	-0.137238796568013	0.366762961056502	1.13056792739857	-0.424762405451492	0.0869307143195677	1.42486873990701	-0.953076494681738
ENSMUSG00000131850	ENSMUSG00000131850	-1.46217598052864	1.03534214822193	0.300312885385292	-0.800404134030057	-0.367604653852499	1.27300919466136	0.0849285404110489
ENSMUSG00000098104	Gm6085	2.21849706998369	2.084389473374	2.00796092389546	2.26183555525225	0.646760858240299	1.60770996538075	2.34750989816039
ENSMUSG00000102175	Gm6119	0.281626612334467	1.65990482078243	2.27498851064955	-1.43502315471912	-0.506743868577757	2.37793052297025	-0.347152245848005
ENSMUSG00000135930	ENSMUSG00000135930	-0.662838706719526	0.809744697385437	1.99378194443101	-0.0317462652719875	1.11499842279978	2.36257383625303	0.828762636438743
ENSMUSG00000103922	Gm6123	4.04421767829043	3.58750295248455	4.32042156618372	4.57201044652315	2.66091766808013	4.19701314361212	4.0274321028459
ENSMUSG00000033845	Mrpl15	2.82353489240296	2.18212621688402	3.05360129865464	3.07278754054269	1.5808811466978	3.3129074624856	3.13815269004905
ENSMUSG00000120403	A930006A01Rik	0.888183812230107	1.64660712995476	1.1143197062224	0.24245979000856	0.654428065855598	1.26519324098228	-0.636585466310294
ENSMUSG00000025903	Lypla1	4.52911993064408	4.21256472683135	4.71180353391448	5.0290721804922	2.63689724299374	4.86839968370396	4.74152551628378
ENSMUSG00000033813	Tcea1	4.32249837997157	3.39815932354356	3.84225004992956	4.38739633867201	2.56792756679722	4.29893850678458	4.44348522647164
ENSMUSG00000062588	Gm6104	2.8134474516206	0.608915606410534	2.27498851064955	3.28552851355277	1.51925681367533	2.8081385996352	3.40525079703211
ENSMUSG00000002459	Rgs20	0.0958740957070638	0.919645777800294	0.725746105772103	0.50858931922248	-0.695712487259986	0.32232791168747	0.102130773264239
ENSMUSG00000102653	Gm37079	0.753061731745085	0.406437332278664	2.58552830561306	0.401471173960164	0.73878640880546	1.471743375315	-0.408073893577296
