gene_names	male_24m_1	male_24m_2	male_24m_4	male_24m_7	male_3m_3	male_3m_5	male_3m_6
ENSMUSG00000102693	4933401J01Rik	0.901043447089389	1.74709201981536	2.59492388474408	-0.100729918413965	1.11961668604813	2.03011171430471	0.198858177035923
ENSMUSG00000051951	Xkr4	0.622355510426324	1.17168112908687	1.23043470013692	-1.00464915040311	0.84870243412503	1.74380464238157	-0.265706166046872
ENSMUSG00000103377	Gm37180	-0.19442609161845	0.769974728884289	0.628667342840206	-1.09849818453227	-0.471415333451805	1.74719896597207	-0.450981333502344
ENSMUSG00000104017	Gm37363	0.192241331203768	0.873364457855498	1.78913495778114	-0.704490657314196	1.51336120930756	1.72881952762562	0.244553439055736
ENSMUSG00000103025	Gm37686	1.51052604421475	1.5793539127645	2.24862519765581	-0.07828167553998	2.54597523242331	2.05619025572524	0.677711474782029
ENSMUSG00000103201	Gm37329	0.953256912321397	1.36691982314761	2.03431600331634	-0.176620261766978	1.31851395384724	2.75646351612243	-0.0963415307520599
ENSMUSG00000103161	Gm38148	-0.271795167877219	0.255318435473118	0.0670897281808998	-0.483338615119862	0.12272983696468	1.17208489409408	-0.408300959499503
ENSMUSG00000102331	Gm19938	0.96626147193393	0.67103681284323	1.93111443257548	0.395570666918438	0.993962653563212	1.74739028871939	0.246282984036991
ENSMUSG00000142494	ENSMUSG00000142494	0.699084445457494	2.63387522330244	2.34098846466123	-0.447374584596471	2.24370673465106	2.00203109952572	0.340204365705144
ENSMUSG00000102343	Gm37381	0.301209518809916	1.92880954611095	1.65211871219496	-0.375528780263362	0.789887775688552	0.896052509877439	0.531005187022775
ENSMUSG00000025900	Rp1	0.112218977572415	0.966543710977213	1.24221313823088	-0.589007915381544	0.928550923452388	1.18730620936011	-1.16081310474251
ENSMUSG00000135717	ENSMUSG00000135717	-1.25746035565879	0.757532666377134	0.979125355278324	-2.45653375449831	0.732875617881927	1.35680589262789	-0.139204571082825
ENSMUSG00000025902	Sox17	2.02245065423146	1.12481088657333	1.62852341464274	0.407412264732741	0.533448429858311	1.81508472018221	1.63553180907164
ENSMUSG00000104238	Gm37587	0.886084374304179	0.813274369024796	1.51785456177133	-0.346119727234662	0.049684270418183	0.732450349010961	0.170022115421347
ENSMUSG00000102269	Gm7357	-1.81700614084236	-0.16955573727796	0.5557180806052	-1.78806720623839	-3.14311805217869	0.230590828248825	-1.75391407646463
ENSMUSG00000104328	Gm37323	-0.541163228335638	0.145688666769175	0.827489096440946	-0.692399765562513	0.178299882505556	1.23584986430491	-1.31545354702599
ENSMUSG00000131850	ENSMUSG00000131850	-1.8632863386167	0.683430790568231	-0.0112225416852567	-1.05690843171201	-0.329282313509697	1.19474664124888	-0.282767428097642
ENSMUSG00000098104	Gm6085	0.355178307709743	1.18649121149861	1.37475361422055	0.078736271963038	0.5319166347387	0.641672372049634	0.306325813381537
ENSMUSG00000102175	Gm6119	-0.12276945753452	1.3109783647759	1.97783263340217	-0.781805732111206	-0.469255833647324	2.18831163615416	-0.713082918249061
ENSMUSG00000135930	ENSMUSG00000135930	-1.0659408467087	0.456393306849129	1.69557488431918	-0.308372424024345	1.15860108195924	2.17296181095068	0.459027343506861
ENSMUSG00000033845	Mrpl15	2.42377196704892	1.83487039795517	2.74590830147432	2.77048675177249	1.62529413088701	3.12829374526186	2.76600060768915
ENSMUSG00000120403	A930006A01Rik	0.483307038430677	1.29762970571224	0.811118119578268	-0.0391593247320472	0.69692570719727	1.07631957693436	-1.00100253459082
ENSMUSG00000025903	Lypla1	4.13812178733962	3.88528478672631	4.43033669479972	4.7388848776208	2.68241294328649	4.68040254312648	4.38570950448239
ENSMUSG00000033813	Tcea1	3.52026343227486	2.96065318987981	3.36390456117256	3.59113201501912	2.42999803056302	3.73085246805211	3.6789156827104
ENSMUSG00000002459	Rgs20	-0.308329576502487	0.636712321307076	0.419152334959026	0.222939643613266	-0.533520284485387	0.134731943055741	-0.265625156263638
ENSMUSG00000102653	Gm37079	0.348275280810931	0.0498722426491476	2.28931769360161	0.117356333724643	0.781513759058996	1.28268483199761	-0.773710578434343
